stego_filename,subset,cover_filename,cover_category,cover_size_label,cover_format,payload_filename,payload_type,payload_size_class,lsb,expected_type,predicted_type,correct,status,runtime_seconds
XL-Synthetic_1_B__pdf_small__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,3,PDF,PDF,1,ok,3.090338
XL-Synthetic_1_B__pptx_large__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,1,PPTX,PPTX,1,ok,3.511602
XL-Synthetic_1_B__pptx_large__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,2,PPTX,PPTX,1,ok,3.185891
XL-Synthetic_1_B__pptx_large__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,3.291363
XL-Synthetic_1_B__pptx_medium__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,1,PPTX,PPTX,1,ok,3.466745
XL-Synthetic_1_B__pptx_medium__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,3.121187
XL-Synthetic_1_B__pptx_medium__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,3.312180
XL-Synthetic_1_B__pptx_small__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,3.977874
XL-Synthetic_1_B__pptx_small__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,3.410700
XL-Synthetic_1_B__pptx_small__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,3.672073
XL-Synthetic_1_B__rtf_large__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,1,RTF,RTF,1,ok,3.353005
XL-Synthetic_1_B__rtf_large__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,2,RTF,RTF,1,ok,3.473349
XL-Synthetic_1_B__rtf_large__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,3,RTF,RTF,1,ok,3.585234
XL-Synthetic_1_B__rtf_medium__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,1,RTF,RTF,1,ok,3.518780
XL-Synthetic_1_B__rtf_medium__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,3.727539
XL-Synthetic_1_B__rtf_medium__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,3.624290
XL-Synthetic_1_B__rtf_small__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,1,RTF,RTF,1,ok,3.506473
XL-Synthetic_1_B__rtf_small__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,2,RTF,RTF,1,ok,3.403017
XL-Synthetic_1_B__rtf_small__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,3,RTF,RTF,1,ok,3.587555
XL-Synthetic_1_B__xlsx_large__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,1,XLSX,XLSX,1,ok,3.855773
XL-Synthetic_1_B__xlsx_large__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,2,XLSX,XLSX,1,ok,3.309129
XL-Synthetic_1_B__xlsx_large__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,3.313974
XL-Synthetic_1_B__xlsx_medium__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,1,XLSX,XLSX,1,ok,3.381292
XL-Synthetic_1_B__xlsx_medium__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,4.045969
XL-Synthetic_1_B__xlsx_medium__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,4.804080
XL-Synthetic_1_B__xlsx_small__lsb1.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,3.697925
XL-Synthetic_1_B__xlsx_small__lsb2.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,3.327311
XL-Synthetic_1_B__xlsx_small__lsb3.bmp,extended_xl,XL-Synthetic_1_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,3.273404
XL-Synthetic_1_P__docx_large__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,0.661148
XL-Synthetic_1_P__docx_medium__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,0.639606
XL-Synthetic_1_P__docx_medium__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,0.650081
XL-Synthetic_1_P__docx_small__lsb1.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,0.636909
XL-Synthetic_1_P__docx_small__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,0.610309
XL-Synthetic_1_P__docx_small__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,0.657058
XL-Synthetic_1_P__exe_large__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P06.exe,EXE,large,3,EXE,EXE,1,ok,0.748974
XL-Synthetic_1_P__exe_medium__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,2,EXE,EXE,1,ok,0.776074
XL-Synthetic_1_P__exe_medium__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,3,EXE,EXE,1,ok,0.576156
XL-Synthetic_1_P__exe_small__lsb1.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,1,EXE,EXE,1,ok,0.570720
XL-Synthetic_1_P__exe_small__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,2,EXE,EXE,1,ok,0.630641
XL-Synthetic_1_P__exe_small__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,3,EXE,EXE,1,ok,0.646337
XL-Synthetic_1_P__pdf_large__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P02.pdf,PDF,large,3,PDF,PDF,1,ok,0.620012
XL-Synthetic_1_P__pdf_medium__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,0.699749
XL-Synthetic_1_P__pdf_medium__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,0.565925
XL-Synthetic_1_P__pdf_small__lsb1.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,1,PDF,PDF,1,ok,0.652120
XL-Synthetic_1_P__pdf_small__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,2,PDF,PDF,1,ok,0.609007
XL-Synthetic_1_P__pdf_small__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,3,PDF,PDF,1,ok,0.624871
XL-Synthetic_1_P__pptx_large__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,0.665970
XL-Synthetic_1_P__pptx_medium__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,0.649506
XL-Synthetic_1_P__pptx_medium__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,0.642025
XL-Synthetic_1_P__pptx_small__lsb1.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,0.807871
XL-Synthetic_1_P__pptx_small__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,0.792877
XL-Synthetic_1_P__pptx_small__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,0.608257
XL-Synthetic_1_P__rtf_large__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P05.rtf,RTF,large,3,RTF,RTF,1,ok,0.638189
XL-Synthetic_1_P__rtf_medium__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,0.572313
XL-Synthetic_1_P__rtf_medium__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,0.694935
XL-Synthetic_1_P__rtf_small__lsb1.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,1,RTF,RTF,1,ok,0.764166
XL-Synthetic_1_P__rtf_small__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,2,RTF,RTF,1,ok,0.629137
XL-Synthetic_1_P__rtf_small__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P05.rtf,RTF,small,3,RTF,RTF,1,ok,0.689173
XL-Synthetic_1_P__xlsx_large__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,0.736966
XL-Synthetic_1_P__xlsx_medium__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,0.843830
XL-Synthetic_1_P__xlsx_medium__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,0.858738
XL-Synthetic_1_P__xlsx_small__lsb1.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,0.902910
XL-Synthetic_1_P__xlsx_small__lsb2.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,0.859219
XL-Synthetic_1_P__xlsx_small__lsb3.png,extended_xl,XL-Synthetic_1_P.png,XL-Synthetic,P,png,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,0.786470
XL-Synthetic_2_B__docx_large__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,1,DOCX,DOCX,1,ok,4.219758
XL-Synthetic_2_B__docx_large__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,2,DOCX,DOCX,1,ok,4.077749
XL-Synthetic_2_B__docx_large__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,4.742901
XL-Synthetic_2_B__docx_medium__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,1,DOCX,DOCX,1,ok,4.634512
XL-Synthetic_2_B__docx_medium__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,4.998603
XL-Synthetic_2_B__docx_medium__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,4.157222
XL-Synthetic_2_B__docx_small__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,3.666451
XL-Synthetic_2_B__docx_small__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,4.212045
XL-Synthetic_2_B__docx_small__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,3.555429
XL-Synthetic_2_B__exe_large__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,1,EXE,EXE,1,ok,3.782164
XL-Synthetic_2_B__exe_large__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,2,EXE,EXE,1,ok,3.640517
XL-Synthetic_2_B__exe_large__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,large,3,EXE,EXE,1,ok,3.910074
XL-Synthetic_2_B__exe_medium__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,1,EXE,EXE,1,ok,3.897452
XL-Synthetic_2_B__exe_medium__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,2,EXE,EXE,1,ok,3.801422
XL-Synthetic_2_B__exe_medium__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,medium,3,EXE,EXE,1,ok,3.944639
XL-Synthetic_2_B__exe_small__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,1,EXE,EXE,1,ok,4.012412
XL-Synthetic_2_B__exe_small__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,2,EXE,EXE,1,ok,4.248885
XL-Synthetic_2_B__exe_small__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P06.exe,EXE,small,3,EXE,EXE,1,ok,4.705708
XL-Synthetic_2_B__pdf_large__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,1,PDF,PDF,1,ok,3.889244
XL-Synthetic_2_B__pdf_large__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,2,PDF,PDF,1,ok,4.888336
XL-Synthetic_2_B__pdf_large__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,large,3,PDF,PDF,1,ok,4.011269
XL-Synthetic_2_B__pdf_medium__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,1,PDF,PDF,1,ok,4.232288
XL-Synthetic_2_B__pdf_medium__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,5.612554
XL-Synthetic_2_B__pdf_medium__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,5.648430
XL-Synthetic_2_B__pdf_small__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,1,PDF,PDF,1,ok,5.209350
XL-Synthetic_2_B__pdf_small__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,2,PDF,PDF,1,ok,5.108174
XL-Synthetic_2_B__pdf_small__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P02.pdf,PDF,small,3,PDF,PDF,1,ok,4.879652
XL-Synthetic_2_B__pptx_large__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,1,PPTX,PPTX,1,ok,6.555032
XL-Synthetic_2_B__pptx_large__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,2,PPTX,PPTX,1,ok,4.834923
XL-Synthetic_2_B__pptx_large__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,4.533797
XL-Synthetic_2_B__pptx_medium__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,1,PPTX,PPTX,1,ok,4.937563
XL-Synthetic_2_B__pptx_medium__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,5.272724
XL-Synthetic_2_B__pptx_medium__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,3.458495
XL-Synthetic_2_B__pptx_small__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,3.670587
XL-Synthetic_2_B__pptx_small__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,3.852597
XL-Synthetic_2_B__pptx_small__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P04.pptx,PPTX,small,3,PPTX,PPTX,1,ok,3.797140
XL-Synthetic_2_B__rtf_large__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,1,RTF,RTF,1,ok,3.868367
XL-Synthetic_2_B__rtf_large__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,2,RTF,RTF,1,ok,4.242902
XL-Synthetic_2_B__rtf_large__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,large,3,RTF,RTF,1,ok,5.648954
XL-Synthetic_2_B__rtf_medium__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,1,RTF,RTF,1,ok,4.542391
XL-Synthetic_2_B__rtf_medium__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,2,RTF,RTF,1,ok,4.503886
XL-Synthetic_2_B__rtf_medium__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,medium,3,RTF,RTF,1,ok,3.944392
XL-Synthetic_2_B__rtf_small__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,1,RTF,RTF,1,ok,3.660742
XL-Synthetic_2_B__rtf_small__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,2,RTF,RTF,1,ok,3.862093
XL-Synthetic_2_B__rtf_small__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P05.rtf,RTF,small,3,RTF,RTF,1,ok,3.736947
XL-Synthetic_2_B__xlsx_large__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,1,XLSX,XLSX,1,ok,4.502877
XL-Synthetic_2_B__xlsx_large__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,2,XLSX,XLSX,1,ok,3.952528
XL-Synthetic_2_B__xlsx_large__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,large,3,XLSX,XLSX,1,ok,3.833896
XL-Synthetic_2_B__xlsx_medium__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,1,XLSX,XLSX,1,ok,4.145445
XL-Synthetic_2_B__xlsx_medium__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,2,XLSX,XLSX,1,ok,3.937432
XL-Synthetic_2_B__xlsx_medium__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,medium,3,XLSX,XLSX,1,ok,3.692585
XL-Synthetic_2_B__xlsx_small__lsb1.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,1,XLSX,XLSX,1,ok,3.780432
XL-Synthetic_2_B__xlsx_small__lsb2.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,2,XLSX,XLSX,1,ok,3.826076
XL-Synthetic_2_B__xlsx_small__lsb3.bmp,extended_xl,XL-Synthetic_2_B.bmp,XL-Synthetic,B,bmp,P03.xlsx,XLSX,small,3,XLSX,XLSX,1,ok,4.339658
XL-Synthetic_2_P__docx_large__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P01.docx,DOCX,large,3,DOCX,DOCX,1,ok,0.635408
XL-Synthetic_2_P__docx_medium__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,2,DOCX,DOCX,1,ok,0.600246
XL-Synthetic_2_P__docx_medium__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P01.docx,DOCX,medium,3,DOCX,DOCX,1,ok,0.846106
XL-Synthetic_2_P__docx_small__lsb1.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,1,DOCX,DOCX,1,ok,0.969120
XL-Synthetic_2_P__docx_small__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,2,DOCX,DOCX,1,ok,0.791957
XL-Synthetic_2_P__docx_small__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P01.docx,DOCX,small,3,DOCX,DOCX,1,ok,0.823331
XL-Synthetic_2_P__exe_large__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P06.exe,EXE,large,3,EXE,EXE,1,ok,0.808041
XL-Synthetic_2_P__exe_medium__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,2,EXE,EXE,1,ok,0.785834
XL-Synthetic_2_P__exe_medium__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P06.exe,EXE,medium,3,EXE,EXE,1,ok,0.692524
XL-Synthetic_2_P__exe_small__lsb1.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,1,EXE,EXE,1,ok,0.734220
XL-Synthetic_2_P__exe_small__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,2,EXE,EXE,1,ok,0.789262
XL-Synthetic_2_P__exe_small__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P06.exe,EXE,small,3,EXE,EXE,1,ok,0.772626
XL-Synthetic_2_P__pdf_large__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P02.pdf,PDF,large,3,PDF,PDF,1,ok,0.855266
XL-Synthetic_2_P__pdf_medium__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,2,PDF,PDF,1,ok,0.699784
XL-Synthetic_2_P__pdf_medium__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P02.pdf,PDF,medium,3,PDF,PDF,1,ok,0.796472
XL-Synthetic_2_P__pdf_small__lsb1.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,1,PDF,PDF,1,ok,0.792922
XL-Synthetic_2_P__pdf_small__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,2,PDF,PDF,1,ok,0.815089
XL-Synthetic_2_P__pdf_small__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P02.pdf,PDF,small,3,PDF,PDF,1,ok,0.886027
XL-Synthetic_2_P__pptx_large__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,large,3,PPTX,PPTX,1,ok,0.946163
XL-Synthetic_2_P__pptx_medium__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,2,PPTX,PPTX,1,ok,0.792300
XL-Synthetic_2_P__pptx_medium__lsb3.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,medium,3,PPTX,PPTX,1,ok,0.847649
XL-Synthetic_2_P__pptx_small__lsb1.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,1,PPTX,PPTX,1,ok,1.167033
XL-Synthetic_2_P__pptx_small__lsb2.png,extended_xl,XL-Synthetic_2_P.png,XL-Synthetic,P,png,P04.pptx,PPTX,small,2,PPTX,PPTX,1,ok,0.881978
